"id","title","year","age","imdb","rotten_tomatoes","type"
3799,"Sonic the Hedgehog",1993,"7+","6.8/10","63/100",1
3806,"The Last Tycoon",2016,"7+","7.7/10","62/100",1
3964,"Victorian Farm",2009,null,"8.7/10","54/100",1
3963,"The Border",2008,"7+","7.0/10","54/100",1
3956,"Land of the Lustrous",2017,"16+","8.0/10","54/100",1
3952,"The Collection",2016,"18+","7.1/10","54/100",1
3951,"WordWorld",2007,"all","6.7/10","54/100",1
3948,"I Love Dick",2016,"16+","6.3/10","54/100",1
3945,"World’s Toughest Race: Eco-Challenge Fiji",2020,"16+","7.6/10","55/100",1
3944,"Oliver Twist",2007,"7+","7.4/10","55/100",1
3941,"Texas Rising",2015,"16+","6.7/10","55/100",1
3965,"Crisis in Six Scenes",2016,"all","6.6/10","54/100",1
3940,"Edwardian Farm",2010,null,"8.8/10","55/100",1
3936,"Home and Away",1988,"7+","5.1/10","55/100",1
3935,"Counting Cars",2012,"7+","7.0/10","55/100",1
3933,"Dora the Explorer",2000,"all","4.2/10","55/100",1
3931,"Cuffs",2015,"16+","7.4/10","55/100",1
3925,"Rick Steves' Europe",2000,"all","8.5/10","56/100",1
3924,"One Mississippi",2016,"18+","7.4/10","56/100",1
3917,"Daniel Tiger's Neighborhood",2012,"all","7.4/10","56/100",1
3915,"Almost Royal",2014,"7+","7.3/10","56/100",1
3914,"Red Rock",2015,"7+","7.7/10","56/100",1
3937,"Hamish Macbeth",1995,null,"7.8/10","55/100",1
3913,"Say Yes to the Dress",2007,"7+","5.6/10","56/100",1
3969,"Meerkat Manor",2005,null,"8.3/10","54/100",1
3976,"Beat",2018,"18+","7.4/10","53/100",1
4036,"Mayday",2013,null,"6.7/10","51/100",1
4035,"The Boarding School: Las Cumbres",2021,null,"6.5/10","51/100",1
4022,"Himouto! Umaru-chan",2015,"16+","7.0/10","52/100",1
4018,"You Are Wanted",2017,"7+","6.0/10","52/100",1
4017,"Harmony with A R Rahman",2018,null,"9.2/10","52/100",1
4015,"Lorena",2019,"18+","7.2/10","52/100",1
4013,"Luxe Listings Sydney",2021,null,"6.2/10","52/100",1
4011,"Pandora",2019,"7+","4.2/10","52/100",1
4010,"The Passing Bells",2014,"7+","6.9/10","52/100",1
3972,"My Mother and Other Strangers",2016,"16+","7.5/10","54/100",1
4009,"Jessica",2004,"16+","7.6/10","52/100",1
4005,"Here's Lucy",1968,"all","6.9/10","52/100",1
4004,"The Island with Bear Grylls",2014,"16+","7.4/10","52/100",1
3999,"Odd Squad",2014,"all","6.5/10","52/100",1
3998,"Everest: Beyond the Limit",2006,"7+","8.3/10","52/100",1
3986,"Team Umizoomi",2010,"all","6.0/10","53/100",1
3984,"The Bold and the Beautiful",1987,"16+","3.4/10","53/100",1
3983,"Kung Fu Panda: The Paws of Destiny",2018,"7+","7.6/10","53/100",1
3981,"We Children from Bahnhof Zoo",2021,null,"6.3/10","53/100",1
3979,"Wahlburgers",2014,"16+","6.8/10","53/100",1
4008,"Zoboomafoo",1999,"7+","7.5/10","52/100",1
3912,"David Copperfield",1999,"7+","7.7/10","56/100",1
3910,"The Bernie Mac Show",2001,"7+","7.0/10","56/100",1
3909,"Gortimer Gibbon's Life on Normal Street",2014,"all","8.3/10","56/100",1
3852,"The Lost World",1999,"7+","7.2/10","60/100",1
3845,"I Shouldn't Be Alive",2005,"7+","8.1/10","60/100",1
3844,"The Last Post",2017,"18+","7.2/10","60/100",1
3842,"The Feed",2019,"16+","6.3/10","60/100",1
3841,"Inside Edge",2017,"18+","8.0/10","60/100",1
3838,"Republic of Doyle",2010,"16+","7.4/10","60/100",1
3837,"The Romanoffs",2018,"18+","7.0/10","60/100",1
3836,"Z: The Beginning of Everything",2017,"7+","7.1/10","60/100",1
3834,"Ted Bundy: Falling for a Killer",2020,"18+","7.9/10","61/100",1
3855,"All or Nothing: Tottenham Hotspur",2020,"16+","8.2/10","59/100",1
3832,"Reading Rainbow",1983,"all","8.4/10","61/100",1
3829,"Our Girl",2014,"16+","7.7/10","61/100",1
3827,"Totally Spies!",2001,"7+","7.0/10","61/100",1
3825,"All or Nothing: Manchester City",2018,"all","8.2/10","61/100",1
3822,"El Cid",2020,"16+","6.5/10","61/100",1
3821,"The Widow",2019,"18+","6.9/10","61/100",1
3817,"Just Add Magic",2015,"7+","8.3/10","62/100",1
3812,"Comrade Detective",2017,"18+","7.3/10","62/100",1
3811,"Survivor's Remorse",2014,"18+","7.0/10","62/100",1
3807,"Lore",2017,"16+","6.7/10","62/100",1
3856,"All or Nothing",2016,"18+","8.6/10","59/100",1
3858,"Mr. Bean: The Animated Series",2002,"all","6.9/10","59/100",1
3859,"Picnic at Hanging Rock",2018,"16+","6.2/10","59/100",1
3908,"Thriller",1960,null,"8.2/10","56/100",1
3904,"Drifters",2013,"18+","7.7/10","57/100",1
3902,"The Reagans",2020,"7+","6.5/10","57/100",1
3900,"Clifford the Big Red Dog",2000,"all","6.6/10","57/100",1
3899,"Bubble Guppies",2011,"all","6.4/10","57/100",1
3898,"Breathe: Into the Shadows",2020,null,"7.7/10","57/100",1
3897,"Pingu",1986,"all","7.4/10","57/100",1
3896,"Wild Kratts",2011,"all","7.7/10","57/100",1
3893,"Cyberchase",2002,"all","6.8/10","57/100",1
3891,"Paradise City",2021,null,"6.9/10","57/100",1
3884,"Laakhon Mein Ek",2017,"16+","8.2/10","58/100",1
3883,"Wotakoi: Love is Hard for Otaku",2018,"16+","7.6/10","58/100",1
3881,"Hunting Hitler",2015,"16+","7.4/10","58/100",1
3878,"Falling Water",2016,"16+","6.5/10","58/100",1
3876,"Betas",2013,"18+","7.0/10","58/100",1
3875,"Blood & Treasure",2019,"16+","6.7/10","58/100",1
3873,"September Mornings",2021,null,"7.1/10","59/100",1
3872,"Ghost Hunters",2004,"7+","6.2/10","59/100",1
3869,"Inside Men",2012,"16+","7.3/10","59/100",1
3863,"Solos",2021,null,"5.8/10","59/100",1
3862,"Little Women",2017,"7+","7.2/10","59/100",1
3804,"Guilt",2016,"16+","6.0/10","62/100",1
3605,"Chuck",2007,"16+","8.2/10","85/100",1
3604,"Orphan Black",2013,"18+","8.3/10","85/100",1
3603,"Unforgotten",2018,"18+","8.3/10","85/100",1
3157,"Special Forces",2012,null,"9.0/10","43/100",1
3173,"Abandoned",2012,null,null,"42/100",1
3212,"Murder on the Internet",2017,null,"6.7/10","40/100",1
3057,"Yu-Gi-Oh! Zexal",2011,"7+","5.0/10","46/100",1
3052,"Little Women: Atlanta",2016,"16+","5.2/10","46/100",1
3048,"The First 48 Presents: Homicide Squad Atlanta",2019,"16+","8.3/10","46/100",1
3039,"Yu-Gi-Oh! Arc-V",2014,"7+","6.3/10","47/100",1
3027,"The Wall",2016,"7+","5.9/10","47/100",1
3111,"Blippi",2014,"all","7.5/10","45/100",1
3088,"Kids Behind Bars: Life or Parole",2019,null,"7.2/10","45/100",1
3471,"Tasty 101",2016,null,null,"17/100",1
3601,"The Night Manager",2016,"16+","8.1/10","86/100",1
3600,"Psych",2006,"7+","8.3/10","86/100",1
3597,"The Marvelous Mrs. Maisel",2017,"18+","8.7/10","86/100",1
3595,"Billions",2016,"18+","8.4/10","87/100",1
3594,"The Americans",2013,"18+","8.4/10","87/100",1
3592,"Fleabag",2016,"18+","8.7/10","88/100",1
3591,"Invincible",2021,"18+","8.7/10","88/100",1
3590,"Bosch",2015,"18+","8.4/10","88/100",1
3588,"The Expanse",2015,"16+","8.5/10","90/100",1
3585,"Mr. Robot",2015,"18+","8.5/10","91/100",1
3584,"House",2004,"16+","8.7/10","92/100",1
3583,"Dexter",2006,"18+","8.6/10","92/100",1
3581,"The Boys",2019,"18+","8.7/10","93/100",1
4042,"Safe House",2015,"18+","6.4/10","51/100",1
3274,"Behind Closed Doors",2011,"16+","7.2/10","38/100",1
3321,"Missing",2010,null,"7.3/10","35/100",1
4047,"The Vineyard",2021,null,"7.1/10","51/100",1
4048,"Tandav",2021,"18+","3.8/10","51/100",1
4052,"The New Yorker Presents",2016,"18+","6.6/10","51/100",1
5138,"SAS Rogue Warriors",2017,null,null,"10/100",1
5135,"Leo the Truck",2015,null,null,"10/100",1
5118,"Learn with Ted The Train",2016,null,null,"10/100",1
5107,"Pinkfong! Bedtime Lullabies",2015,null,null,"10/100",1
5051,"Pinkfong! Dinosaur Musical Stories",2017,null,null,"13/100",1
5034,"Wonder Balls",2015,null,null,"13/100",1
5033,"Tiny Trucks",2018,null,null,"13/100",1
5017,"Human Nature",2013,null,null,"13/100",1
5008,"Cosmic Kids Yoga Adventures",2012,null,null,"13/100",1
5141,"Field of Stars",2017,null,null,"10/100",1
5001,"The Evolution of Us",2016,null,null,"13/100",1
4965,"Lockout",2016,null,null,"14/100",1
4951,"Uncharted Waters with Peter Miller",2019,null,null,"14/100",1
4947,"Sea Power",2005,null,null,"14/100",1
4943,"Mix Master: Final Force",2011,null,null,"14/100",1
4937,"Altair: A Record of Battles",2017,null,null,"14/100",1
4924,"Blippi - Videos for Kids",2016,null,null,"14/100",1
4915,"An Unknown Enemy",2018,null,null,"14/100",1
4904,"Dinosaurs Inside and Out",1996,null,null,"16/100",1
4879,"Running Man",2016,null,null,"16/100",1
3830,"DOM",2021,null,"7.2/10","61/100",1
4979,"Titipo Titipo",2017,null,null,"13/100",1
5143,"Python for Everybody",2016,null,null,"10/100",1
5158,"Snowdonia 1890",2010,null,null,"10/100",1
5160,"Project Restoration",2016,null,null,"10/100",1
5363,"Inside Hitler's Killing Machine",2016,null,null,"10/100",1
5354,"Blue City",2015,null,null,"10/100",1
5346,"Lots & Lots of Fire Trucks",2010,null,null,"10/100",1
5345,"Reading Egg's The Eggsperts",2014,null,null,"10/100",1
5342,"Jelly Jam",2011,null,null,"10/100",1
5338,"Dropping the Soap",2017,null,null,"10/100",1
5329,"Little Big Awesome",2016,null,null,"10/100",1
5319,"Pinkfong! Baby Shark Special",2017,null,null,"10/100",1
5311,"Gloriavale",2014,null,null,"10/100",1
5293,"Sirenetta & the Second Star",2017,null,null,"10/100",1
5291,"Pinkfong! Body Songs",2017,null,null,"10/100",1
5284,"The Hunting Public",2017,null,null,"10/100",1
5270,"Supernova",2005,null,null,"10/100",1
5260,"Chasing November",2016,null,null,"10/100",1
5249,"Pinkfong! Baby Shark & Halloween Songs",2018,null,null,"10/100",1
5239,"Car Patrol of Car City",2017,null,null,"10/100",1
5212,"Uchimura Summers",2016,null,null,"10/100",1
5196,"Pinkfong! Healthy Habit Songs",2017,null,null,"10/100",1
5189,"Quark Science",2018,null,null,"10/100",1
5179,"Citizens of the World",2010,null,null,"10/100",1
5165,"Pinkfong! Christmas Carols",2016,null,null,"10/100",1
4870,"Brand New House On a Budget",2014,null,null,"17/100",1
4867,"Killer IQ: Lion vs. Hyena",2015,null,null,"17/100",1
4849,"Classic Popeye",1960,null,null,"17/100",1
4274,"Charlie's Angels",2011,"16+","4.4/10","44/100",1
4267,"All or Nothing: Brazil National Team",2020,"16+","7.2/10","44/100",1
4264,"UFO Hunters",2008,"7+","6.5/10","44/100",1
4259,"The Kicks",2016,"all","7.0/10","44/100",1
4255,"All or Nothing: The Michigan Wolverines",2018,null,"7.6/10","44/100",1
4252,"Six Dreams",2018,null,"7.8/10","44/100",1
4251,"Crime Investigation Australia",2005,"18+","8.0/10","44/100",1
4240,"Sigmund and the Sea Monsters",1973,"all","6.9/10","45/100",1
4239,"Ivanhoe",1997,"7+","7.4/10","45/100",1
4277,"Eat the World with Emeril Lagasse",2016,"16+","7.9/10","44/100",1
4237,"Pete the Cat",2017,"all","7.6/10","45/100",1
4234,"UFO Files",2004,"7+","6.9/10","45/100",1
4233,"Dharmakshetra",2014,null,"8.1/10","45/100",1
4229,"Princess Principal",2017,"18+","7.4/10","45/100",1
4227,"LOL: Australia",2020,null,"5.9/10","45/100",1
4225,"Kratts' Creatures",1996,"all","8.2/10","45/100",1
4221,"Played",2013,null,"6.4/10","45/100",1
4218,"Marcia Clark Investigates The First 48",2018,"16+","8.0/10","45/100",1
4208,"Flowering Heart",2018,null,null,"46/100",1
4204,"MonsterQuest",2007,"7+","7.1/10","46/100",1
4235,"Mansfield Park",1983,"all","6.8/10","45/100",1
4203,"Jim Gaffigan: The Pale Tourist",2020,null,"6.7/10","46/100",1
4282,"America Revealed",2012,null,"8.1/10","44/100",1
4297,"Niko and the Sword of Light",2017,"all","7.7/10","43/100",1
4389,"Rob Delaney: Jackie",2020,null,"6.7/10","40/100",1
4387,"Queens",2017,null,"5.6/10","40/100",1
4383,"Fluffy's Food Adventures",2015,"7+","7.4/10","40/100",1
4378,"Dino Dana",2017,"all","7.1/10","41/100",1
4369,"Jayde Adams: Serious Black Jumper",2020,null,"7.3/10","41/100",1
4367,"The Ultimate Civil War Series",2012,null,"6.9/10","41/100",1
4363,"ToddWorld",2004,null,"6.9/10","41/100",1
4361,"Into the Wild",2014,null,"8.5/10","41/100",1
4360,"Postcards from Buster",2004,"all","6.0/10","41/100",1
4291,"Wild Boys",2011,"7+","6.9/10","43/100",1
4353,"Comicstaan",2018,"18+","6.8/10","41/100",1
4334,"Girl/Girl Scene",2010,"18+","5.3/10","42/100",1
4328,"The Attackers",2013,null,"7.4/10","42/100",1
4325,"Annedroids",2014,"all","6.3/10","42/100",1
4322,"Dino Dan",2009,"7+","5.6/10","42/100",1
4318,"Ready Jet Go!",2016,"all","6.1/10","43/100",1
4311,"Nature Cat",2015,"all","7.2/10","43/100",1
4304,"Costume Quest",2019,"7+","7.0/10","43/100",1
4302,"Animal Mechanicals",2008,"all","6.3/10","43/100",1
4299,"Chacha Vidhayak Hain Humare",2018,null,"7.7/10","43/100",1
4342,"The Stinky & Dirty Show",2016,"all","7.3/10","42/100",1
4202,"Tokyo Girl",2016,null,"7.9/10","46/100",1
4201,"Big Dogs",2020,null,"5.7/10","46/100",1
4198,"The Eleven",2017,"16+","6.8/10","46/100",1
4129,"Karakuri Circus",2018,null,"7.1/10","48/100",1
4126,"Blade of the Immortal",2008,"16+","6.7/10","48/100",1
4116,"After the Rain",2018,"18+","7.4/10","49/100",1
4114,"Grimoire of Zero",2017,"16+","7.0/10","49/100",1
4112,"Girls' Last Tour",2017,"16+","7.7/10","49/100",1
4105,"The Dangerous Book for Boys",2018,"7+","6.0/10","49/100",1
4097,"LoliRock",2014,"all","7.3/10","49/100",1
4090,"Superheroes: A Never-Ending Battle",2013,"7+","8.1/10","49/100",1
4089,"Le Mans: Racing is Everything",2017,"7+","7.3/10","49/100",1
4130,"The Great Escapists",2021,null,"5.6/10","48/100",1
4088,"Secrets of the Castle",2014,null,"8.6/10","49/100",1
4083,"El Presidente",2020,"16+","7.2/10","49/100",1
4082,"On Death Row",2012,"16+","8.0/10","50/100",1
4080,"Ax Men",2008,"7+","5.5/10","50/100",1
4079,"Prime Suspect: Tennison",2017,"16+","7.5/10","50/100",1
4078,"Mamon",2015,null,"7.4/10","50/100",1
4066,"Frank of Ireland",2021,null,"6.7/10","50/100",1
4065,"Making Their Mark",2021,null,"8.5/10","50/100",1
4061,"Hitorijime My Hero",2017,null,"7.1/10","50/100",1
4058,"Hole in the Wall",2008,"all","3.2/10","51/100",1
4084,"Celebrity Ghost Stories",2009,"7+","7.1/10","49/100",1
4131,"The Mill",2013,null,"7.5/10","48/100",1
4132,"Fake or Fortune?",2011,null,"8.6/10","48/100",1
4133,"Tudor Monastery Farm",2013,null,"8.6/10","48/100",1
4193,"Little Men",1998,null,"7.6/10","46/100",1
4192,"Shakespeare Uncovered",2012,null,"8.6/10","46/100",1
4190,"The Gymkhana Files",2018,"18+","7.9/10","46/100",1
4189,"Tumble Leaf",2013,"all","8.5/10","46/100",1
4188,"Happy Sugar Life",2018,null,"6.5/10","46/100",1
4183,"Clifford's Puppy Days",2003,"all","6.7/10","46/100",1
4180,"The Tesla Files",2018,null,"7.2/10","46/100",1
4176,"American Ripper",2017,"16+","6.3/10","47/100",1
4175,"Just Add Magic: Mystery City",2020,"all","7.3/10","47/100",1
4173,"Deal or No Deal",2005,"7+","5.0/10","47/100",1
4169,"Welcome to the Ballroom",2017,"16+","7.8/10","47/100",1
4163,"Rose and Maloney",2002,null,"7.4/10","47/100",1
4162,"Hunting ISIS",2018,null,"8.3/10","47/100",1
4159,"One Night Stand",1989,"18+","8.2/10","47/100",1
4158,"Public Enemies",2012,null,"7.1/10","47/100",1
4157,"Babar",1989,"all","6.5/10","47/100",1
4153,"Yancy Derringer",1958,null,"7.8/10","47/100",1
4142,"Boarding School Juliet",2018,"16+","7.1/10","48/100",1
4141,"The Pack",2020,null,"6.5/10","48/100",1
4139,"Chivas: El Rebaño Sagrado",2021,null,"7.4/10","48/100",1
4135,"Peg + Cat",2013,"all","7.8/10","48/100",1
4394,"My Girlfriend is Shobitch",2017,null,null,"40/100",1
4395,"Geronimo Stilton",2009,"all","6.8/10","40/100",1
4400,"Storage Wars: Northern Treasures",2017,"18+","5.6/10","40/100",1
4403,"Bali",2006,null,"5.5/10","40/100",1
4675,"Infidelity",2015,null,"6.4/10","32/100",1
4666,"A Path Appears",2016,null,"7.6/10","32/100",1
4663,"SciGirls",2010,"all","7.5/10","33/100",1
4658,"Brandi and Jarrod: Married to the Job",2014,"7+","4.2/10","33/100",1
4653,"Looped",2016,"all","5.8/10","33/100",1
4652,"Flying Through Time",2004,"all",null,"33/100",1
4649,"Flipping Boston",2012,null,"6.9/10","33/100",1
4638,"Jessy & Nessy",2020,"all","8.0/10","33/100",1
4680,"The Irish Mob",2016,"16+","7.5/10","32/100",1
4636,"Bookaboo",2016,"all","7.8/10","34/100",1
4633,"The Hunt",2014,null,"6.5/10","34/100",1
4631,"Cam & Leon",2017,null,"6.7/10","34/100",1
4628,"Sketch",2018,null,null,"34/100",1
4626,"Inside Jokes",2018,"16+","7.3/10","34/100",1
4622,"Design Squad",2007,"all","8.5/10","34/100",1
4620,"Bordertown: Laredo",2011,null,"6.9/10","34/100",1
4619,"Big Shrimpin'",2011,"16+","6.0/10","34/100",1
4617,"Owlegories",2016,null,"8.5/10","34/100",1
4611,"Engineering Giants",2012,null,"8.5/10","34/100",1
4635,"Catherine the Great",2015,null,"6.7/10","34/100",1
4682,"Wendy",2013,"7+","5.9/10","32/100",1
4691,"Napoleon Hill's Master Key",1993,null,"6.8/10","31/100",1
4693,"WellieWishers",2016,null,"7.0/10","31/100",1
4836,"Power Battle Watch Car",2016,null,null,"18/100",1
4815,"La Usurpadora",2019,null,null,"20/100",1
4802,"Snapshots",2016,null,null,"21/100",1
4801,"""I, Caesar: The Rise and Fall of the Roman Empire""",1997,null,null,"21/100",1
4797,"Flint",2012,null,null,"22/100",1
4790,"Best of BabyFirst Art Music Language And More",2015,null,null,"24/100",1
4786,"Ekaterina: The Rise of Catherine the Great",2014,null,null,"24/100",1
4783,"MayDay: Air Disaster Investigations",2010,null,null,"25/100",1
4774,"Rev & Roll",2019,null,"3.8/10","26/100",1
4761,"ViR: The Robot Boy",2013,null,"2.8/10","27/100",1
4751,"Strange Love",2005,null,"2.4/10","28/100",1
4745,"Xploration Earth 2050",2014,null,"7.7/10","28/100",1
4731,"Boing: The Play Ranger",2015,null,"7.3/10","29/100",1
4729,"Ritual",2017,null,"7.7/10","29/100",1
4728,"American Daredevils",2013,"16+","6.2/10","29/100",1
4727,"The American Dream Project",2015,null,"6.8/10","29/100",1
4723,"Very Superstitious with George Lopez",2018,null,"6.7/10","30/100",1
4710,"Vatican Miracle Examiner",2017,null,"6.5/10","30/100",1
4708,"Superships",2001,"all","7.6/10","31/100",1
4701,"Serial Swindlers",2018,null,"7.2/10","31/100",1
4699,"Voyage of the Continents",2012,null,"7.0/10","31/100",1
4596,"Zoo Babies",2009,null,null,"35/100",1
4861,"Technological Marvels of the Ancient World",2003,null,null,"17/100",1
4584,"Big Easy Motors",2016,"7+","6.5/10","35/100",1
4578,"Mary Portas: Secret Shopper",2011,null,"6.7/10","35/100",1
4475,"Jestination Unknown",2019,"16+","6.1/10","38/100",1
4465,"Bat Pat",2016,null,null,"38/100",1
4464,"One Mic Stand",2019,null,"6.6/10","38/100",1
4457,"Busytown Mysteries",2007,"all","6.2/10","38/100",1
4453,"Civilizations",2018,null,null,"38/100",1
4451,"Inside the Mind of a Serial Killer",2015,null,null,"38/100",1
4448,"Life with Elizabeth",1953,null,"7.1/10","38/100",1
4446,"Danger & Eggs",2017,"all","6.9/10","39/100",1
4443,"Shadow Force",2008,"16+","7.3/10","39/100",1
4489,"Time Team America",2009,"all","6.9/10","38/100",1
4436,"Down East Dickering",2014,null,"7.2/10","39/100",1
4425,"A Woman Named Jackie",1991,"7+","6.6/10","39/100",1
4424,"The New V.I.P.'s",2017,null,null,"39/100",1
4423,"Chi's Sweet Adventure",2016,null,"7.8/10","39/100",1
4422,"Barter Kings",2012,"7+","5.1/10","39/100",1
4421,"Pan y Circo",2020,null,"6.7/10","39/100",1
4419,"Angelina Ballerina",2002,"all","5.8/10","39/100",1
4417,"Ghost Stories",1997,null,"6.6/10","39/100",1
4408,"Barbie Dreamtopia",2017,"all","6.1/10","40/100",1
4405,"Your Bleeped Up Brain",2013,"7+","7.8/10","40/100",1
4426,"Password Plus",1979,"all","7.5/10","39/100",1
4492,"Final Life",2017,null,"5.4/10","38/100",1
4493,"The Californians",1957,null,"7.3/10","38/100",1
4501,"Wild North",2015,null,"7.3/10","37/100",1
4572,"Betsy's Kindergarten Adventures",2008,"all","4.9/10","36/100",1
4566,"The Kacey Musgraves Christmas Show",2019,null,"7.2/10","36/100",1
4562,"Grand Tours of Scotland's Lochs",2017,null,"8.4/10","36/100",1
4558,"Kung Food",2011,null,null,"36/100",1
4557,"Constitution USA with Peter Sagal",2013,null,null,"36/100",1
4555,"Trail of Tears",1999,"all","8.2/10","36/100",1
4554,"Nurses Who Kill",2016,null,"5.8/10","36/100",1
4553,"Eat. Race. Win.",2018,null,"7.1/10","36/100",1
4549,"Christmas Through the Decades",2015,null,"8.2/10","36/100",1
4546,"Ilana Glazer: The Planet Is Burning",2020,null,"3.9/10","36/100",1
4670,"UQ Holder!",2017,null,null,"32/100",1
4545,"Bad Ink",2013,"16+","5.7/10","36/100",1
4533,"Billion Dollar Wreck",2016,"7+","4.7/10","36/100",1
2282,"Underground",2016,"18+","7.8/10","69/100",1
2308,"Psycho-Pass",2012,"18+","8.2/10","68/100",1
2332,"Descendants of the Sun",2016,"16+","8.3/10","67/100",1
2238,"The Hitchhiker's Guide to the Galaxy",1981,"7+","8.0/10","70/100",1
2212,"Hell's Kitchen",2005,"16+","7.1/10","71/100",1
2211,"Blackadder",1983,"7+","8.0/10","71/100",1
2255,"Big Sky",2020,"16+","6.7/10","70/100",1
2254,"Rurouni Kenshin",1996,"16+","8.5/10","70/100",1
2253,"Touch",2012,"16+","7.3/10","70/100",1
2246,"Flashpoint",2008,"16+","7.7/10","70/100",1
2073,"Angel",1999,"7+","7.9/10","79/100",1
1928,"Miniforce",2016,null,null,"17/100",1
1863,"High Risk",2011,null,null,"31/100",1
1849,"On the Real",2016,null,"8.3/10","32/100",1
2036,"Cheers",1982,"7+","7.9/10","82/100",1
2034,"Cosmos",2014,"all","9.3/10","82/100",1
2032,"Burn Notice",2007,"7+","7.9/10","82/100",1
2027,"Bones",2005,"16+","7.8/10","82/100",1
2026,"Mr. Bean",1990,"all","8.5/10","82/100",1
2015,"Friday Night Lights",2006,"7+","8.6/10","83/100",1
2010,"The Office",2001,"16+","8.5/10","84/100",1
2040,"Peep Show",2003,"18+","8.6/10","81/100",1
2069,"The Fosters",2013,"16+","7.9/10","79/100",1
2067,"Workaholics",2011,"16+","8.1/10","79/100",1
2049,"Preacher",2016,"18+","8.0/10","80/100",1
